"DaysSinceEpoch","Year","Month","Day","CashInSettlement","CashInOut","Dividends","SecuritiesClosingValue","SecuritiesOpeningCost","EquityValueWithLoan","YesterdaysEquityValueWithLoan","OpeningCashBalance","SecuritiesOpeningValue","MarginCall","BenchmarkValue"
"17289","2017","5","3","0","0","0","438934.44","-414309.75","498752.53","500726.09","59818.09","439386.51","false","2388.13"
"17290","2017","5","4","0","0","0","438421.79","-414309.75","498239.88","498752.53","59818.09","438253.67","false","2389.52"
"17291","2017","5","5","0","0","0","442077.71","-414309.75","501895.8","498239.88","59818.09","439917.46","false","2399.29"
"17294","2017","5","8","0","0","0","441333.98","-414309.75","501152.07","501895.8","59818.09","442113.85","false","2399.38"
"17295","2017","5","9","0","0","0","444490.28","-414309.75","504308.37","501152.07","59818.09","442234.81","false","2396.92"
"17296","2017","5","10","0","0","0","444420.86","-414309.75","504238.95","504308.37","59818.09","443621.13","false","2399.63"
"17297","2017","5","11","0","0","0","441653.9","-414309.75","501471.99","504238.95","59818.09","443792.8","false","2394.44"
"17298","2017","5","12","0","0","0","437391.04","-414309.75","497209.13","501471.99","59818.09","439968.8","false","2390.9"
"17301","2017","5","15","0","0","0","440432.48","-414309.75","500250.57","497209.13","59818.09","438173.3","false","2402.32"
"17302","2017","5","16","0","18.08","0","437795.63","-414309.75","497631.8","500250.57","59818.09","439314.77","false","2400.67"
"17303","2017","5","17","0","0","0","428901.56","-414309.75","488737.73","497631.8","59836.17","433916.38","false","2357.03"
"17304","2017","5","18","0","0","0","429659.62","-414309.75","489495.79","488737.73","59836.17","429050.09","false","2365.72"
"17305","2017","5","19","0","56.8","0","431768.19","-414309.75","491661.16","489495.79","59836.17","431734.57","false","2381.73"
"17308","2017","5","22","0","0","0","434130.87","-414309.75","494023.84","491661.16","59892.97","433090.49","false","2394.02"
"17309","2017","5","23","0","0","0","433520.28","-414309.75","493413.25","494023.84","59892.97","435328.35","false","2398.42"
"17310","2017","5","24","0","0","0","433580.24","-414309.75","493473.21","493413.25","59892.97","433420.03","false","2404.39"
"17311","2017","5","25","0","0","0","438516.09","-414309.75","498409.06","493473.21","59892.97","438399.84","false","2415.07"
"17312","2017","5","26","0","0","0","439072.3","-414309.75","498965.27","498409.06","59892.97","438107.97","false","2415.82"
"17315","2017","5","29","0","0","0","439072.3","-414309.75","498965.27","498965.27","59892.97","438107.97","false","2415.82"
"17316","2017","5","30","0","0","0","438406.17","-414309.75","498299.14","498965.27","59892.97","438466.33","false","2412.91"
"17317","2017","5","31","0","0","0","438303.79","-414309.75","498196.76","498299.14","59892.97","439246.89","false","2411.8"
"17318","2017","6","1","0","50.1","0","445059.94","-414309.75","505003.01","498196.76","59892.97","440021.71","false","2430.06"
"17319","2017","6","2","0","0","0","444737.26","-414309.75","504680.33","505003.01","59943.07","444714.51","false","2439.07"
"17322","2017","6","5","0","84.66","0","442432.64","-414309.75","502460.37","504680.33","59943.07","444550.77","false","2436.1"
"17323","2017","6","6","0","0","0","439845.74","-414309.75","499873.47","502460.37","60027.73","440667.98","false","2429.33"
"17324","2017","6","7","0","0","0","440178.86","-414309.75","500206.59","499873.47","60027.73","440755.47","false","2433.14"
"17325","2017","6","8","0","0","0","442640.64","-414309.75","502668.37","500206.59","60027.73","440689.37","false","2433.79"
"17326","2017","6","9","0","0","0","443610.49","-414309.75","503638.22","502668.37","60027.73","443506.08","false","2431.77"
"17329","2017","6","12","0","0","0","443037.56","-414309.75","503065.29","503638.22","60027.73","442431.17","false","2429.39"
"17330","2017","6","13","0","0","0","445761.67","-414309.75","505789.4","503065.29","60027.73","443515.51","false","2440.35"
"17331","2017","6","14","0","0","0","444045.08","-414309.75","504072.81","505789.4","60027.73","446334.2","false","2437.92"
"17332","2017","6","15","0","140.43","0","439595.91","-414309.75","499764.07","504072.81","60027.73","440051.38","false","2432.46"
"17333","2017","6","16","0","135.15","0","440764.19","-414309.75","501067.5","499764.07","60168.16","440696.48","false","2433.15"
"17336","2017","6","19","0","54.36","0","444619.25","-414309.75","504976.92","501067.5","60303.31","442383.74","false","2453.46"
"17337","2017","6","20","0","4.2","0","440427.24","-414309.75","500789.11","504976.92","60357.67","444991.57","false","2437.03"
"17338","2017","6","21","0","88.55","0","439707.27","-414309.75","500157.69","500789.11","60361.87","440224.74","false","2435.61"
"17339","2017","6","22","0","40.6","0","440051.43","-414309.75","500542.45","500157.69","60450.42","439548.37","false","2434.5"
"17340","2017","6","23","0","0","0","440346.33","-414309.75","500837.35","500542.45","60491.02","439603.35","false","2438.3"
"17343","2017","6","26","0","0","0","443233.18","-414309.75","503724.2","500837.35","60491.02","441324.26","false","2439.07"
"17344","2017","6","27","0","0","0","440993.62","-414309.75","501484.64","503724.2","60491.02","443184.81","false","2419.38"
"17345","2017","6","28","0","0","0","446635.53","-414309.75","507126.55","501484.64","60491.02","443671.7","false","2440.69"
"17346","2017","6","29","0","0","0","443784.64","-414309.75","504275.66","507126.55","60491.02","446792.78","false","2419.7"
"17347","2017","6","30","0","49.13","0","444902.34","-414309.75","505442.49","504275.66","60491.02","445495.24","false","2423.41"
"17350","2017","7","3","0","0","0","447933.91","-414309.75","508474.06","505442.49","60540.15","447241.22","false","2429.01"
"17351","2017","7","4","0","0","0","447933.91","-414309.75","508474.06","508474.06","60540.15","447241.22","false","2429.01"
"17352","2017","7","5","0","126.1","0","448091.9","-414309.75","508758.15","508474.06","60540.15","447960.13","false","2432.54"
"17353","2017","7","6","0","124.78","0","441737.63","-414309.75","502528.66","508758.15","60666.25","445652.66","false","2409.75"
"17354","2017","7","7","0","0","0","446590.7","-414309.75","507381.73","502528.66","60791.03","443072.07","false","2425.18"
"17357","2017","7","10","0","0","0","443564.96","-414309.75","504355.99","507381.73","60791.03","444940.31","false","2427.43"
"17358","2017","7","11","0","71.82","0","443723.29","-414309.75","504586.14","504355.99","60791.03","443340.38","false","2425.53"
"17359","2017","7","12","0","0","0","445526.76","-414309.75","506389.61","504586.14","60862.85","446316.95","false","2443.25"
"17360","2017","7","13","0","0","0","450545.84","-414309.75","511408.69","506389.61","60862.85","447355.84","false","2447.83"
"17361","2017","7","14","0","132.9","0","452130.06","-414309.75","513125.81","511408.69","60862.85","451489.31","false","2459.27"
"17364","2017","7","17","0","0","0","453577.39","-414309.75","514573.14","513125.81","60995.75","452633.04","false","2459.14"
"17365","2017","7","18","0","41.1","0","451008.1","-414309.75","512044.95","514573.14","60995.75","452347.12","false","2460.61"
"17366","2017","7","19","0","0","0","454598.69","-414309.75","515635.54","512044.95","61036.85","452225.74","false","2473.83"
"17367","2017","7","20","0","0","0","453763.65","-414309.75","514800.5","515635.54","61036.85","454763.42","false","2473.45"
"17368","2017","7","21","0","66.84","0","453498.05","-414309.75","514601.74","514800.5","61036.85","453019.85","false","2472.54"
"17371","2017","7","24","0","0","0","451079.7","-414309.75","512183.39","514601.74","61103.69","451426.01","false","2469.91"
"17372","2017","7","25","0","0","0","455631.94","-414309.75","516735.63","512183.39","61103.69","452449.96","false","2477.13"
"17373","2017","7","26","0","153.18","0","452905.68","-414309.75","514162.55","516735.63","61103.69","455153.4","false","2477.83"
"17374","2017","7","27","0","18.08","0","452459.72","-414309.75","513734.67","514162.55","61256.87","454384.19","false","2475.42"
"17375","2017","7","28","0","0","0","445783.15","-414309.75","507058.1","513734.67","61274.95","448454.15","false","2472.1"
"17378","2017","7","31","0","36.75","0","446222.56","-414309.75","507534.26","507058.1","61274.95","446709.68","false","2470.3"
"17379","2017","8","1","0","0","0","448201.22","-414309.75","509512.92","507534.26","61311.7","447504.39","false","2476.35"
"17380","2017","8","2","0","0","0","447586.72","-414309.75","508898.42","509512.92","61311.7","448295.25","false","2477.57"
"17381","2017","8","3","0","0","0","448995.25","-414309.75","510306.95","508898.42","61311.7","448559.16","false","2472.16"
"17382","2017","8","4","0","0","0","449622.78","-414309.75","510934.48","510306.95","61311.7","449118.23","false","2476.83"
"17385","2017","8","7","0","0","0","449919.33","-414309.75","511231.03","510934.48","61311.7","450365.21","false","2480.91"
"17386","2017","8","8","0","0","0","451795.07","-414309.75","513106.77","511231.03","61311.7","452013.01","false","2474.92"
"17387","2017","8","9","0","0","0","447666.28","-414309.75","508977.98","513106.77","61311.7","449216.2","false","2474.02"
"17388","2017","8","10","0","0","0","436680.49","-414309.75","497992.19","508977.98","61311.7","444441.54","false","2438.21"
